year,happiness,log_gdp_per_capita,social_support,life_expectancy,freedom_choices,generosity,corruption,positive_affect,negative_affect,ID
2010,4.372156143,7.948086262,0.76029408,56.70000076,0.777262628,-0.084676474,0.850534856,0.669947743,0.142737702,1792
2011,3.834201574,7.934118271,0.602409363,57.0,0.6408903,-0.167802393,0.869893968,0.696441174,0.180026993,1793
2012,3.668736935,7.946098328,0.711077392,57.29999924,0.668252289,-0.042218439,0.851879895,0.721606612,0.213602841,1794
2013,3.647367001,7.942817688,0.822957873,57.59999847,0.635539532,-0.058274526,0.836612225,0.694229305,0.165078521,1795
2014,4.394777298,7.976007462,0.855522096,57.90000153,0.692353189,-0.05150909,0.699660003,0.696372092,0.157226577,1796
2015,4.61700058,8.010486603,0.70153451,58.20000076,0.719533265,-0.117392436,0.765490174,0.709879577,0.207667634,1797
2016,4.59453392,8.044955254,0.838994384,58.5,0.743729651,-0.091955706,0.794353724,0.781317413,0.244851768,1798
2017,4.683024883,8.089234352,0.743759334,58.79999924,0.686937034,-0.049960148,0.825241864,0.75147438,0.290836066,1799
2007,4.750383854,9.535774231,0.844413042,65.27999878,0.452781171,-0.171246618,0.904949665,0.527803481,0.334419727,1806
2009,4.380311966,9.571357727,0.770126104,65.55999756,0.372881293,-0.183570519,0.960977912,0.465632796,0.435473621,1807
2010,4.461304188,9.582661629,0.725563347,65.69999695,0.462647259,-0.176155016,0.96547246,0.445710063,0.415409207,1808
2011,4.815186501,9.610714912,0.773210645,65.83999634,0.440458298,-0.190804705,0.976917386,0.458074152,0.410254955,1809
2012,5.154521942,9.608728409,0.819430411,65.98000336,0.460574687,-0.136360064,0.951667845,0.447128445,0.371236444,1810
2013,5.101840496,9.642110825,0.828068733,66.12000275,0.532839715,-0.105845481,0.908122003,0.504834771,0.403452963,1811
2014,5.112728596,9.630783081,0.782708704,66.26000214,0.531597257,0.065979511,0.911732435,0.473159254,0.326117814,1812
2015,5.317685127,9.653630257,0.81625104,66.40000153,0.545892,-0.068083674,0.859358013,0.472240627,0.302544028,1813
2016,5.752754688,9.691707611,0.894894958,66.52500153,0.614370823,-0.073879801,0.889765203,0.492267966,0.298126608,1814
2017,5.122031212,9.717823029,0.883770406,66.65000153,0.684846342,-0.083528295,0.851457834,0.484643012,0.326407075,1815
2006,3.628185034,7.122108936,0.561355948,46.27999878,0.679001093,0.09666536,0.836166084,0.534737051,0.380654573,1822
2007,3.585127354,7.176826477,0.686470926,46.65999985,0.720373392,0.243465617,0.8304829,0.634748876,0.289841563,1823
2008,2.997251034,7.204538345,0.590737224,47.04000092,0.716396332,0.143840015,0.924901426,0.587814867,0.369601429,1824
2010,4.133955956,7.245166779,0.811872959,47.79999924,0.726268828,0.007621387,0.910440624,0.497324437,0.290469229,1825
2011,4.501643658,7.276599884,0.781580985,48.18000031,0.769738138,0.000679906,0.854646623,0.494734854,0.299527586,1826
2013,4.514291286,7.557454586,0.708426833,48.93999863,0.719510674,-0.075106367,0.855862677,0.54046613,0.422833472,1827
2014,4.499970436,7.577106953,0.868556499,49.31999969,0.681497633,0.030064812,0.786132097,0.621771038,0.334213495,1828
2015,4.908617973,7.323719025,0.610593736,49.70000076,0.624296129,0.047139786,0.824828029,0.625677109,0.414426446,1829
2016,4.732953072,7.361058712,0.656723499,50.5,0.681202114,0.102740861,0.863264859,0.61588484,0.456180692,1830
2017,4.089562416,7.373697758,0.652287126,51.29999924,0.710613549,0.07632456,0.848398328,0.606894493,0.495040029,1831
2006,6.462702751,11.16797829,0.904328883,71.58000183,0.756873548,0.132058397,0.18594524835999998,0.688982964,0.266720772,1837
2007,6.833754539,11.21269417,0.920632064,71.76000214,0.866892278,0.287092686,0.063614883,0.587673724,0.114406586,1838
2008,6.641956806,11.17794132,0.845258594,71.94000244,0.660659015,0.039527982,0.065775275,0.62660408,0.256086707,1839
2009,6.144676685,11.1490612,0.866255283,72.12000275,0.77638185,-0.081117377,0.035197988,0.450021595,0.20754829,1840
2010,6.531401634,11.26692009,0.864162147,72.30000305,0.846184611,-0.024227343,0.060282066,0.527337015,0.131343439,1841
2011,6.561041832,11.30636501,0.904473901,72.48000336,0.821816325,-0.154827029,0.098924451,0.403699249,0.143628925,1842
2013,6.53320694,11.35608959,0.807910562,72.83999634,0.827102542,0.108811401,0.242398053,0.662853122,0.147687554,1843
2014,7.062364578,11.38170624,0.822033048,73.01999664,0.834887624,0.147936612,0.132603154,0.774240196,0.180232763,1844
2015,6.619524956,11.39917564,0.86643666,73.19999695,0.886890888,0.143529266,0.098943882,0.736193538,0.141585171,1845
2016,6.033480644,11.42158413,0.925128222,73.30000305,0.903735638,0.136512488,0.047311153,0.745386899,0.110942468,1846
2017,6.378437996,11.4651432,0.897349894,73.40000153,0.926127851,0.129030988,0.161790684,0.749874413,0.179324552,1847
2006,5.264676571,9.988945961,0.953579247,65.62000275,0.542479694,-0.053623214,0.945731282,0.585977197,0.307859093,1853
2010,6.052223206,10.15153503,0.919640005,66.5,0.635757685,-0.105797686,0.907136023,0.602989495,0.277206749,1854
2011,5.945048332,10.17660999,0.917293429,66.72000122,0.727163136,0.005562058,0.907132328,0.588251173,0.287409574,1855
2012,5.91105938,10.18801022,0.925751448,66.94000244,0.620004296,-0.032157317,0.906532168,0.584856808,0.302260816,1856
2013,5.936527252,10.19324303,0.909378529,67.16000366,0.597935796,-0.054989506,0.914539933,0.612062037,0.276509553,1857
2014,6.1388731,10.21888733,0.924242675,67.37999725,0.634791732,-0.129687563,0.913870215,0.618786454,0.266784608,1858
2015,6.162004471,10.26831722,0.94345367,67.59999847,0.587157667,-0.132151231,0.92754513,0.632166922,0.269246429,1859
2016,5.993163109,10.28628159,0.945179105,67.82499695,0.700098515,-0.064810812,0.916609168,0.688296258,0.232091576,1860
2017,6.365509033,10.31368732,0.913386643,68.05000305,0.714224696,-0.05862046,0.920422673,0.709385633,0.21272248,1861
2006,5.811264515,10.39857197,0.936075211,68.55999756,0.935824215,0.037039824,0.707797885,0.608156204,0.307204872,1868
2009,5.830160618,10.40584469,0.918696642,69.04000092,0.895956635,-0.024547465,0.803634167,0.583327055,0.303117454,1869
2010,6.082555294,10.41483116,0.917203367,69.19999695,0.895522416,0.023633245,0.844790697,0.591895521,0.295366138,1870
2011,6.035964012,10.42133045,0.931166053,69.36000061,0.907440901,-0.030723101,0.893133819,0.587408543,0.285320938,1871
2012,6.062891006,10.39248085,0.924753785,69.51999664,0.904386282,-0.025270674,0.890754104,0.598477244,0.283989847,1872
2013,5.974888802,10.38077831,0.932119727,69.68000031,0.890059829,0.030103182,0.917839587,0.624565423,0.274269283,1873
2014,5.678395271,10.40709972,0.908347547,69.83999634,0.887747705,0.0467338,0.909118295,0.593501449,0.290812403,1874
2015,5.740642071,10.42820835,0.901163757,70.0,0.896007299,0.002204296,0.892197907,0.644497395,0.26141873,1875
2016,5.936821461,10.45889568,0.934487343,70.17500305,0.903551102,-0.060392868,0.838474393,0.597172439,0.271624178,1876
2017,6.166837692,10.50527477,0.928187847,70.34999847,0.920862675,-0.030686554,0.828794718,0.582310796,0.285601437,1877
2014,5.528272629,6.830417633,0.610835552,47.65999985,0.873878837,0.020363685,0.456470013,0.688916326,0.207215205,1884
2015,5.353644848,6.937022209,0.599281073,48.09999847,0.967869282,0.015748275,0.410235763,0.763963759,0.186736152,1885
2016,4.667941093,6.981190205,0.594416559,48.5,0.917322814,0.068985149,0.44080174,0.772739649,0.193282232,1886
2009,4.991399765,9.339142625178592,0.879566729,62.68719083040789,0.746303976,0.021826655809999988,0.513371766,0.707873523,0.112012178,1887
2010,4.657363415,9.339142625178592,0.829004526,62.68719083040789,0.820181906,0.007029384250000009,0.471094489,0.631947339,0.08342576,1888
2011,4.930571556,9.339142625178592,0.787961662,62.68719083040789,0.858104467,0.06262094394,0.357340902,0.690513849,0.122244202,1889
2012,5.057314396,9.339142625178592,0.786291242,62.68719083040789,0.758219004,0.034755429439999964,0.333831728,0.686731637,0.152428225,1890
2006,5.083986759,9.455392838,0.913030207,46.0,0.648762882,-0.094357446,0.8040814418499999,0.724232376,0.222731337,1891
2007,5.204454422,9.497470856,0.788307607,46.90000153,0.68998754,-0.168569118,0.858651042,0.658233047,0.210185051,1892
2008,5.346306801,9.517552376,0.809542179,47.79999924,0.748846471,-0.106410258,0.865791023,0.712142289,0.206242844,1893
2009,5.218430996,9.490159035,0.87735945,48.70000076,0.739409983,-0.16492641,0.904342353,0.655523777,0.230895981,1894
2010,4.652428627,9.508172989,0.917056024,49.59999847,0.738905966,-0.213488534,0.79062891,0.698225856,0.123753376,1895
2011,4.930511475,9.526732445,0.857703149,50.5,0.835448027,-0.16561617,0.819181919,0.720048368,0.230213523,1896
2012,5.133887768,9.537120819,0.906595111,51.40000153,0.590144992,-0.174591273,0.838216782,0.71075809,0.178183243,1897
2013,3.660727262,9.548055649,0.839424491,52.29999924,0.714169025,-0.088712476,0.799543023,0.740163863,0.166549087,1898
2014,4.828456402,9.546331406,0.881152213,53.20000076,0.794030964,-0.128465921,0.820258021,0.729684711,0.24335815,1899
2015,4.887325764,9.538723946,0.898096263,54.09999847,0.862449408,-0.138307467,0.85269475,0.716541946,0.160787657,1900
2016,4.769739628,9.535627365,0.875389755,54.625,0.774136424,-0.081998058,0.812858999,0.742890537,0.301327765,1901
2017,4.513655186,9.54326725,0.870313287,55.15000153,0.787427902,-0.140966266,0.864781916,0.708703458,0.268175244,1902
2006,5.332177639,10.30863667,0.775498927,70.01999664,0.71524173,-0.05784709,0.798615158,0.545332074,0.33815217,1909
2007,5.76727581,10.35996056,0.82671231,70.23999786,0.655827999,-0.06512735,0.80275315,0.611897051,0.226402089,1910
2008,5.389624596,10.38205242,0.753609836,70.45999908,0.52367878,-0.108060695,0.770959556,0.553983271,0.239057273,1911
2009,5.647689819,10.38480091,0.810902715,70.68000031,0.600165665,-0.101789176,0.787497342,0.595678627,0.208521008,1912
2010,6.116024494,10.44565201,0.815516651,70.90000153,0.676652968,-0.039100353,0.751621127,0.626363039,0.130337119,1913
2011,6.946599007,10.47415543,0.809104383,71.12000275,0.68235606,-0.054365233,0.827300906,0.587293863,0.167832613,1914
2012,6.003286839,10.49263954,0.77539736,71.33999634,0.61839807,-0.03481616591999999,0.843719423,0.610191762,0.206364661,1915
2013,5.958809853,10.51924419,0.79669416,71.55999756,0.641884267,-0.055694778,0.831863225,0.588525295,0.188765511,1916
2014,5.801325321,10.54448509,0.737754107,71.77999878,0.623193622,-0.048812803,0.834068358,0.575068653,0.282807708,1917
2015,5.780211449,10.56691647,0.768350601,72.0,0.61584878,-0.041477427,0.840721607,0.560941756,0.244323716,1918
2016,5.970564365,10.59199047,0.811163485,72.27500153,0.590956032,0.020464916,0.861816347,0.583131433,0.232732683,1919
2017,5.873887062,10.6202879,0.806929946,72.55000305,0.538113713,0.008450351,0.850690424,0.545988142,0.234825626,1920
2014,3.831992388,8.051927713979282,0.545118451,52.88000107,0.567259312,-0.08752668142000002,0.741540551,0.578409851,0.428319663,1927
2015,4.070771217,8.06767783361575,0.584781349,53.0,0.511631012,-0.030858601550000003,0.709605932,0.552726328,0.449795097,1928
2016,2.888112307,8.090646863142021,0.532151818,53.17499924,0.439919025,-0.04449373135000001,0.785317779,0.593741238,0.549256921,1929
2017,2.816622496,8.11361589135577,0.556822658,53.34999847,0.456011087,0.0068808392699999995,0.761269629,0.564999282,0.517363787,1930
2005,7.152785778,10.54435158,0.961042881,70.40000153,0.916164696,0.02284252493000001,0.777272284,0.694322646,0.240642577,1931
2007,6.994614601,10.58455849,0.956858516,70.63999939,0.78208214,-0.099265955,0.783717752,0.717415452,0.263592541,1932
2008,7.294472694,10.57743645,0.9482705,70.76000214,0.83378607,-0.155407771,0.683210194,0.649402082,0.259690791,1933
2009,6.198601246,10.53022194,0.92945385,70.87999725,0.748514712,-0.133164123,0.797704637,0.645007908,0.335877061,1934
2010,6.188262463,10.52724552,0.949940383,71.0,0.796495557,-0.143822759,0.839746296,0.645088673,0.321819484,1935
2011,6.518249035,10.51551437,0.944443703,71.12000275,0.818650901,-0.127574667,0.845543444,0.666956425,0.356101543,1936
2012,6.290690422,10.4848299,0.937023342,71.23999786,0.754586101,-0.065242983,0.843593001,0.644379139,0.366474479,1937
2013,6.150027275,10.47397327,0.928640485,71.36000061,0.759356439,-0.107285514,0.915822566,0.662719071,0.371839374,1938
2014,6.456477642,10.4908247,0.947864413,71.48000336,0.738472342,-0.034010887,0.853887916,0.682676077,0.335460007,1939
2015,6.380663395,10.52926731,0.95647186,71.59999847,0.73200047,-0.078198567,0.821664929,0.704702199,0.284693688,1940
2016,6.318612099,10.5583477,0.941736817,71.72499847,0.768173754,-0.053963561,0.818558574,0.629933596,0.300829351,1941
2017,6.230173111,10.58532524,0.903158188,71.84999847,0.755560756,-0.038002219,0.791268766,0.601178527,0.302387655,1942
2006,4.344610691,8.93682766,0.863598704,62.27999878,0.723847628,0.055142485,0.837784767,0.638567686,0.216329843,1949
2007,4.414805412,8.992175102,0.838327467,62.75999832,0.735852897,0.102791168,0.846718311,0.590271056,0.219856173,1950
2008,4.430846214,9.039716721,0.815702736,63.24000168,0.833835602,0.155735835,0.861397326,0.655605435,0.152587533,1951
2009,4.212026596,9.064838409,0.829611897,63.72000122,0.798871219,0.299380153,0.689926445,0.660928369,0.172400951,1952
2010,3.976905107,9.132903099,0.814367235,64.19999695,0.738208532,0.252004921,0.769477904,0.70351088,0.163471773,1953
2011,4.180569172,9.2068367,0.841938436,64.68000031,0.82263726,0.138303041,0.760300696,0.73049593,0.174926728,1954
2012,4.224593163,9.28211689,0.824357271,65.16000366,0.800397217,0.154795185,0.822879076,0.761135697,0.196870834,1955
2013,4.364694118,9.316396713,0.809175253,65.63999939,0.834020317,0.261792511,0.842013538,0.775873661,0.20812951,1956
2014,4.267932892,9.373141289,0.804798007,66.12000275,0.867936432,0.291339427,0.790626824,0.784851849,0.186895683,1957
2015,4.611606598,9.409771919,0.862500072,66.59999847,0.902074754,0.31164822,0.859470963,0.789435446,0.234751269,1958
2017,4.330945492,9.513737679,0.822770596,66.80000305,0.827077389,0.08287324,0.844210029,0.728681266,0.269727528,1959
2006,4.716387749,8.201192856,0.817945421,62.68719083040789,0.546506464,-0.03621839403000002,0.857823968,0.491536111,0.430579603,1966
2007,4.151053905,8.180532455,0.711818635,62.68719083040789,0.365296155,-0.082836032,0.844180405,0.515242279,0.412327886,1967
2008,4.385603428,8.275285721,0.665910721,62.68719083040789,0.357756525,-0.075181343,0.753213048,0.512986898,0.403282553,1968
2009,4.470191479,8.336611748,0.738076687,62.68719083040789,0.467811942,-0.091212265,0.797354221,0.473767519,0.46642825,1969
2010,4.702603817,8.362595558,0.82174629,62.68719083040789,0.504262269,-0.121087492,0.752414644,0.552512765,0.381490052,1970
2011,4.751219749,8.451590538,0.75083226,62.68719083040789,0.521889269,-0.130751416,0.750207603,0.49907428,0.387651235,1971
2012,4.646608353,8.598371506,0.782169104,62.68719083040789,0.541582882,-0.163478181,0.730194092,0.559733331,0.378503829,1972
2013,4.844027996,8.594526291,0.760899544,62.68719083040789,0.453903377,-0.163051784,0.779645741,0.536738992,0.365275741,1973
2014,4.721938133,8.618412018,0.775086701,62.68719083040789,0.657049835,-0.163481593,0.804165423,0.504632056,0.380452424,1974
2015,4.695239067,8.68314743,0.766101241,62.68719083040789,0.556040943,-0.172710478,0.77430135,0.536447167,0.369084895,1975
2016,4.906618118,8.73795414,0.817770958,62.68719083040789,0.607669413,-0.151452482,0.812464654,0.543776095,0.377641797,1976
2017,4.62813282,8.733620644,0.824345112,62.68719083040789,0.631611288,-0.185715392,0.830646336,0.533918321,0.416072041,1977
2009,4.454917431,8.456879616,0.911406994,57.45999908,0.70997864,0.046408799,0.701229393,0.687828958,0.244927168,1982
2010,4.435159683,8.464909554,0.854824424,57.70000076,0.648155332,-0.073113501,0.736897171,0.589273751,0.220789164,1983
2011,4.314456463,8.526615143,0.817785621,57.93999863,0.582538784,-0.052559532,0.662519455,0.53210187,0.248500824,1984
2012,4.550499439,8.457668304,0.812500715,58.18000031,0.411947906,-0.072497368,0.733679295,0.510919631,0.242373869,1985
2014,4.138672829,8.471488953,0.81061554,58.65999985,0.3900958,-0.079750925,0.793785036,0.461327523,0.302724987,1986
2012,6.269286633,9.873830795,0.797262073,62.84000015,0.885488451,-0.088416919,0.751282871,0.730167687,0.250364989,1987
2005,7.376315594,10.72415447,0.951469898,71.0,0.964395404,0.16969297012000023,0.36058412997000006,0.742479682,0.150766104,1988
2007,7.241362572,10.79050159,0.916559398,71.08000183,0.90996182,0.141388595,0.289332151,0.735470712,0.177412212,1989
2008,7.51599741,10.77819538,0.923092127,71.12000275,0.911609292,0.120280422,0.313961208,0.762800634,0.134403035,1990
2009,7.265977383,10.72530842,0.902532995,71.16000366,0.864004612,0.215578526,0.292112172,0.761239767,0.151362836,1991
2010,7.496018887,10.77460003,0.97024262,71.19999695,0.904699981,0.136419803,0.253086656,0.788177967,0.20011203,1992
2011,7.382232189,10.79850197,0.920521259,71.23999786,0.941115439,0.156488225,0.268513024,0.761534154,0.179151982,1993
2012,7.560147762,10.78520393,0.929397464,71.27999878,0.944382191,0.126954377,0.253543109,0.795511067,0.170226127,1994
2013,7.434010506,10.78853893,0.915648043,71.31999969,0.935910523,0.153911248,0.324481547,0.781510413,0.184420303,1995
2014,7.239147663,10.80484772,0.932719827,71.36000061,0.945273399,0.19674015,0.250389993,0.793269098,0.207688317,1996
2015,7.28892231,10.83818722,0.929459989,71.40000153,0.935072064,0.206192046,0.231964141,0.766197622,0.190991774,1997
2016,7.368744373,10.84611702,0.912060678,71.52500153,0.918036401,0.140747845,0.246182442,0.752162457,0.200606912,1998
2017,7.286804676,10.85799789,0.914016783,71.65000153,0.934582114,0.165284082,0.239366919,0.756171644,0.175066829,1999
2006,7.473252773,11.05593777,0.951352119,71.16000366,0.91895771,0.283896208,0.407931417,0.742093623,0.211929336,2006
2009,7.524520874,11.06466675,0.938339293,71.33999634,0.891277194,0.118213557,0.342427015,0.740781784,0.201584592,2007
2012,7.776208878,11.09412575,0.94686389,71.51999664,0.945428014,0.131408244,0.323240787,0.792705119,0.176007092,2008
2014,7.492803574,11.11141586,0.958796322,71.63999939,0.949401438,0.053017356,0.283089578,0.78793323,0.188794166,2009
2015,7.572136879,11.11634445,0.93833375,71.69999695,0.927802444,0.101598851,0.209533513,0.794053614,0.165759072,2010
2016,7.458519936,11.12590027,0.927628279,71.90000153,0.933947086,0.08087223,0.301562965,0.758317292,0.206316724,2011
2017,7.473593235,11.13010502,0.949661374,72.09999847,0.924996912,0.172508076,0.316183478,0.733584106,0.195871487,2012
2008,5.32333231,8.657538414,0.712369621,68.62000275,0.66075325,0.115817241,0.680203855,0.562246561,0.338427007,2019
2009,4.978970528,8.656476021,0.842402101,66.86000061,0.74825877,0.076074749,0.687760472,0.490969032,0.292455465,2020
2010,4.464707851,8.732948303,0.934231639,65.09999847,0.647047997,0.0021917,0.743093967,0.489091724,0.224643707,2021
2011,4.037889481,8.735453606,0.575722337,63.34000015,0.530432761,0.124657586,0.740585506,0.521413982,0.495505452,2022
2012,3.164491177,8.577606201,0.588395178,61.58000183,0.466770619,0.309548378,0.672964215,0.451004714,0.704589665,2023
2013,2.687552929,8.418934822,0.585450053,59.81999969,0.45488289,0.218532383,0.663430989,0.353619248,0.622229934,2024
2015,3.46191287,8.492067337,0.463912874,56.29999924,0.448270857,0.035887368,0.685236931,0.363018543,0.642588735,2025
2006,6.189050198,10.60169029,0.882246196,68.68000031,0.629909635,-0.034993432,0.845849812,0.6825158,0.094316125,2026
2008,5.547682285,10.60038757,0.83000499,69.13999939,0.641715348,-0.02230693,0.784831822,0.682018161,0.169156894,2027
2010,6.228530884,10.68094063,0.831412911,69.59999847,0.676587284,-0.000566014,0.821364701,0.738164246,0.135867342,2028
2011,6.308915138,10.6934166,0.862520754,62.68719083040789,0.761488199,0.030089114,0.754584312,0.727105975,0.112288088,2029
2012,6.125916958,10.7178812,0.825072408,62.68719083040789,0.698195159,0.01557833,0.802829146,0.701637328,0.140010804,2030
2013,6.340344429,10.72353172,0.816992879,62.68719083040789,0.690070868,-0.002616131,0.841231883,0.754478216,0.124444835,2031
2014,6.36349678,10.74941063,0.870011866,62.68719083040789,0.692899764,0.089406744,0.865740597,0.767370105,0.108366139,2032
2015,6.450088024,10.77875996,0.885388851,62.68719083040789,0.700810492,0.017149907,0.857194841,0.750357687,0.129348695,2033
2016,6.512850761,10.76804733,0.894989252,62.68719083040789,0.718925178,-0.048644729,0.810521007,0.742680013,0.108305417,2034
2017,6.359450817,10.77406597,0.891119123,62.68719083040789,0.75965476,-0.069619223,0.742780089,0.715303183,0.114123158,2035
2006,4.613099098,7.590970516,0.723840773,60.5,0.701759934,-0.096136965,0.768155158,0.49406299,0.194670647,2042
2007,4.431608677,7.647689819,0.726655126,60.59999847,0.818355024,-0.007398445,0.658519804,0.619465351,0.133113757,2043
2008,5.063986778,7.704949379,0.700900733,60.70000076,0.815954745,0.009649895,0.723376989,0.487898767,0.16043596,2044
2009,4.575174809,7.723743439,0.67565304,60.79999924,0.743786514,-0.007423322,0.791703999,0.474870116,0.203190178,2045
2010,4.380636215,7.766415119,0.759163022,60.90000153,0.78449589,0.053608634,0.678527772,0.482640594,0.191733032,2046
2011,4.262671471,7.816639423,0.750738382,61.0,0.776179969,-0.12718825,0.67219919,0.573455215,0.165632233,2047
2012,4.496571541,7.867161274,0.728590906,61.09999847,0.749034524,-0.081145868,0.717097759,0.583021522,0.19819133,2048
2013,4.966521263,7.916152,0.700642824,61.20000076,0.693119764,0.054914419,0.76423651,0.578209102,0.169620931,2049
2014,4.896157742,7.957952023,0.809826255,61.29999924,0.852732241,-0.00699695,0.698430777,0.586818874,0.196153805,2050
2015,5.124210835,7.992934704,0.843932509,61.40000153,0.84654212,0.013454401,0.741689622,0.633298099,0.195661336,2051
2016,5.103721142,8.036322594,0.856656969,61.54999924,0.703026891,0.000949555,0.631887853,0.587447524,0.219799668,2052
2017,5.829234123,8.082228661,0.662693322,61.70000076,0.832002461,0.115745425,0.71833688,0.580617487,0.277725339,2053
2006,3.922484159,7.459066391,0.782916188,50.75999832,0.786858559,-0.030391745,0.649104774,0.725443363,0.20923847,2060
2007,4.317949772,7.496548653,0.707851589,51.41999817,0.715832293,-0.016041825,0.706752419,0.702123582,0.219852954,2061
2008,4.384741783,7.524610996,0.77436012,52.08000183,0.562211752,0.252538621,0.930031776,0.739763379,0.178047031,2062
2009,3.407507896,7.550973415,0.836828411,52.74000168,0.606549144,0.304801613,0.902627051,0.733148217,0.160527438,2063
2010,3.229129076,7.586582184,0.812531769,53.40000153,0.597121656,0.135162875,0.866263866,0.666602314,0.146118715,2064
2011,4.073562145,7.632026672,0.882530153,54.06000137,0.73603034,-0.050029252,0.81637615,0.719679892,0.145141155,2065
2012,4.006897449,7.647007465,0.832056403,54.72000122,0.577453315,0.209358558,0.886997938,0.641209841,0.195307106,2066
2013,3.852394819,7.682535172,0.803418577,55.38000107,0.654182136,0.050514881,0.859005868,0.707001388,0.19128789,2067
2014,3.483278513,7.716652393,0.789081037,56.04000092,0.654125094,0.106610514,0.877885878,0.693071842,0.241430685,2068
2015,3.660597324,7.743151665,0.79026258,56.70000076,0.758684695,0.14506714,0.906422615,0.606502652,0.191747963,2069
2016,2.90273428,7.774961472,0.63775593,57.15000153,0.77548492,0.175473228,0.739247262,0.649170816,0.245985955,2070
2017,3.347121239,7.806948185,0.705010295,57.59999847,0.800495505,0.112471662,0.653606057,0.662317872,0.255335689,2071
2006,5.88543272,9.45248127,0.894326627,66.37999725,0.863195002,0.326442093,0.934745491,0.749904871,0.164122775,2078
2007,5.783891201,9.497788429,0.888634205,66.55999756,0.870159268,0.386057884,0.897752762,0.783649325,0.180010006,2079
2008,5.636471272,9.507421494,0.831711292,66.73999786,0.867833734,0.420749575,0.933372617,0.777418733,0.145058736,2080
2009,5.475645065,9.493308067,0.89324528,66.91999817,0.868223727,0.520332873,0.903822482,0.8082816,0.166086391,2081
2010,6.216702938,9.559039116,0.897651255,67.09999847,0.859636426,0.531520367,0.916693389,0.821447611,0.181523174,2082
2011,6.663609028,9.560946465,0.884350836,67.27999878,0.92688185,0.395811528,0.923195601,0.834183812,0.116675928,2083
2012,6.300235271,9.624428749,0.906098127,67.45999908,0.846932828,0.375617445,0.908612072,0.732703328,0.137503058,2084
2013,6.231024742,9.644870758,0.926377833,67.63999939,0.781081975,0.452088714,0.925430059,0.781871855,0.140830517,2085
2014,6.985463619,9.649187088,0.933167398,67.81999969,0.899846315,0.548465371,0.919834435,0.768266082,0.16873844,2086
2015,6.201762676,9.675292015,0.866324544,68.0,0.884916544,0.311936498,0.913651109,0.883586407,0.174081355,2087
2016,6.07363987,9.704628944,0.907543659,68.07499695,0.924145699,0.351744801,0.877978384,0.810856104,0.217879668,2088
2017,5.938895226,9.741441727,0.877268732,68.15000153,0.922896802,0.208476365,0.883816779,0.775898397,0.231597617,2089
2006,3.202429295,7.341597557,0.435413569,50.24000168,0.628228486,-0.030360557,0.849971652,0.570732355,0.348204553,2096
2008,2.807855129,7.312003613,0.291333675,51.11999893,0.286814392,-0.078187957,0.931986213,0.397701234,0.378714591,2097
2011,2.936220884,7.405950069,0.302955091,52.43999863,0.584088326,-0.093389288,0.832003653,0.47878173,0.395362616,2098
2014,2.83895874,7.509245396,0.444339007,53.75999832,0.663193226,-0.108453602,0.79534179,0.536514223,0.442813188,2099
2015,3.768301964,7.540040016,0.478593409,54.20000076,0.771577239,-0.09247528,0.733261764,0.59704268,0.415780723,2100
2016,3.878578424,7.569278717,0.509440958,54.70000076,0.730286777,-0.03076141,0.815044165,0.610478222,0.482885897,2101
2017,4.360805035,7.587156773,0.507805228,55.20000076,0.716694415,-0.066011131,0.725519598,0.614387572,0.425824255,2102
2006,5.832188606,10.17208767,0.886789143,61.77999878,0.840088725,0.139265895,0.917428493,0.75001967,0.229044273,2108
2008,6.696444035,10.24041939,0.858300388,62.54000092,0.838140428,0.084597684,0.958828151,0.802126884,0.183789805,2109
2011,6.518745899,10.20590019,0.862838507,63.68000031,0.775391877,0.075746566,0.899956524,0.826687574,0.134090632,2110
2013,6.167706966,10.29314804,0.883180499,64.44000244,0.846941471,0.121243134,0.947674036,0.763941884,0.285929441,2111
2017,6.191859722,10.17404556,0.916029036,65.69999695,0.859140456,0.009630375,0.911336362,0.763025999,0.248098806,2112
2009,5.025470257,9.237955093,0.693675458625,66.22000122,0.781496286,-0.127030462,0.722210646,0.66028675578,0.2620128523399999,2113
2010,5.130520821,9.257034302,0.863187671,66.30000305,0.623592854,-0.143273488,0.732379258,0.696831405,0.248912811,2114
2011,4.87648201,9.223816872,0.714891434,66.37999725,0.603123665,-0.206541926,0.912656903,0.513189495,0.248196974,2115
2012,4.463531017,9.252343178,0.614422798,66.45999908,0.567737222,-0.183984146,0.899453163,0.490396291,0.326999813,2116
2013,5.245604992,9.265148163,0.647967458,66.54000092,0.536287725,-0.214259043,0.886026919,0.434686065,0.23915638,2117
2014,4.763594627,9.284261703,0.680260599,66.62000275,0.588934243,-0.239270285,0.783134162,0.423616856,0.320770472,2118
2015,5.131611824,9.282683372,0.60947001,66.69999695,0.711373389,-0.233162656,0.814824998,0.513881803,0.319542259,2119
2016,4.521453381,9.282791138,0.701822102,66.75,0.614438355,-0.172053352,0.810745656,0.531927884,0.378108263,2120
2017,4.124342918,9.29421711,0.717381597,66.80000305,0.477956653,-0.225980371,0.868826747,0.366641402,0.377196848,2121
2009,6.567713261,8.955208778,0.923845649,59.77999878,0.7441721458333334,-0.104743823,0.7567680257299998,0.695308208,0.151583612,2128
